ANO,TRIMESTRE,PROVEEDOR,COD_DEPARTAMENTO,DEPARTAMENTO,MUNICIPIO,CAB_MUNICIPAL,COBERT_2G,COBERT_3G,COBERT_4G,COBERT_LTE
2018,3,COMUNICACION CELULAR S A COMCEL S A,05,ANTIOQUIA,ZARAGOZA,S,S,S,N,S
2018,2,COMUNICACION CELULAR S A COMCEL S A,73,TOLIMA,LÍBANO,N,S,N,N,N
2018,3,COMUNICACION CELULAR S A COMCEL S A,05,ANTIOQUIA,CÁCERES,N,N,N,N,N
2018,1,COMUNICACION CELULAR S A COMCEL S A,23,CÓRDOBA,TUCHÍN,N,N,N,N,N
2018,3,AVANTEL S.A.S,13,BOLÍVAR,SANTA ROSA DEL SUR,S,N,N,N,N
2018,1,AVANTEL S.A.S,73,TOLIMA,CAJAMARCA,S,S,N,N,N
2018,1,COMUNICACION CELULAR S A COMCEL S A,76,VALLE DEL CAUCA,YUMBO,N,S,S,N,N
2018,1,COMUNICACION CELULAR S A COMCEL S A,15,BOYACÁ,PUERTO BOYACÁ,N,N,N,N,N
2018,4,COLOMBIA MOVIL  S.A ESP,05,ANTIOQUIA,ANDES,S,S,S,N,S
2018,4,COMUNICACION CELULAR S A COMCEL S A,13,BOLÍVAR,MARÍA LA BAJA,N,S,S,N,N
2018,4,COMUNICACION CELULAR S A COMCEL S A,73,TOLIMA,ICONONZO,N,S,N,N,N
2018,2,COMUNICACION CELULAR S A COMCEL S A,23,CÓRDOBA,MOÑITOS,N,S,N,N,N
2018,4,AVANTEL S.A.S,15,BOYACÁ,PAJARITO,S,N,N,N,N
2018,3,COMUNICACION CELULAR S A COMCEL S A,23,CÓRDOBA,AYAPEL,N,S,S,N,N
2018,2,COMUNICACION CELULAR S A COMCEL S A,19,CAUCA,GUAPI,N,N,N,N,N
2018,4,EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP,17,CALDAS,MARQUETALIA,S,N,N,N,N
2018,3,COMUNICACION CELULAR S A COMCEL S A,05,ANTIOQUIA,VIGÍA DEL FUERTE,S,S,S,N,S
2018,2,COMUNICACION CELULAR S A COMCEL S A,44,LA GUAJIRA,LA JAGUA DEL PILAR,S,S,S,N,S
2018,3,COMUNICACION CELULAR S A COMCEL S A,17,CALDAS,RIOSUCIO,N,N,N,N,N
2018,1,COMUNICACION CELULAR S A COMCEL S A,73,TOLIMA,NATAGAIMA,N,N,N,N,N
2018,1,COMUNICACION CELULAR S A COMCEL S A,27,CHOCÓ,RÍO QUITO,N,N,N,N,N
2018,4,COMUNICACION CELULAR S A COMCEL S A,27,CHOCÓ,TADÓ,N,N,N,N,N
2018,2,COMUNICACION CELULAR S A COMCEL S A,05,ANTIOQUIA,PUERTO BERRÍO,S,S,S,N,N
2018,1,COMUNICACION CELULAR S A COMCEL S A,19,CAUCA,INZÁ,N,N,N,N,N
2018,3,COMUNICACION CELULAR S A COMCEL S A,68,SANTANDER,ALBANIA,N,N,N,N,N
2018,1,AVANTEL S.A.S,52,NARIÑO,EL ROSARIO,S,N,N,N,N
2018,4,COMUNICACION CELULAR S A COMCEL S A,41,HUILA,SUAZA,N,N,N,N,N
2018,2,COMUNICACION CELULAR S A COMCEL S A,19,CAUCA,GUAPI,N,N,N,N,N
2018,3,COMUNICACION CELULAR S A COMCEL S A,27,CHOCÓ,MEDIO ATRATO,N,N,N,N,N
2018,1,COMUNICACION CELULAR S A COMCEL S A,70,SUCRE,SINCELEJO,N,S,S,N,N
2018,4,COMUNICACION CELULAR S A COMCEL S A,66,RISARALDA,BELÉN DE UMBRÍA,N,N,N,N,N
2018,1,EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP,66,RISARALDA,PEREIRA,N,N,N,N,S
2018,2,COMUNICACION CELULAR S A COMCEL S A,23,CÓRDOBA,SAHAGÚN,N,N,N,N,N
2018,2,COMUNICACION CELULAR S A COMCEL S A,52,NARIÑO,TUMACO - SAN ANDRES DE TUMACO,N,N,N,N,N
2018,4,COMUNICACION CELULAR S A COMCEL S A,05,ANTIOQUIA,TURBO,N,N,N,N,N
2018,3,COMUNICACION CELULAR S A COMCEL S A,23,CÓRDOBA,TIERRALTA,N,N,N,N,N
2018,1,COMUNICACION CELULAR S A COMCEL S A,23,CÓRDOBA,MONTERÍA,N,S,N,N,N
2018,1,COMUNICACION CELULAR S A COMCEL S A,18,CAQUETA,SOLITA,N,N,N,N,N
2018,3,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,05,ANTIOQUIA,RIONEGRO,N,S,S,N,N
2018,1,COMUNICACION CELULAR S A COMCEL S A,23,CÓRDOBA,MONTERÍA,N,N,N,N,N
2018,2,AVANTEL S.A.S,05,ANTIOQUIA,ABRIAQUÍ,S,N,N,N,N
2018,4,COMUNICACION CELULAR S A COMCEL S A,05,ANTIOQUIA,NECOCLÍ,N,S,S,N,S
2018,4,COMUNICACION CELULAR S A COMCEL S A,76,VALLE DEL CAUCA,BUENAVENTURA,N,N,N,N,N
2018,1,COLOMBIA MOVIL  S.A ESP,25,CUNDINAMARCA,SOACHA,S,S,S,N,S
2018,4,COMUNICACION CELULAR S A COMCEL S A,41,HUILA,NEIVA,N,N,N,N,N
2018,4,EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP,73,TOLIMA,SAN LUIS,S,N,N,N,N
2018,2,COMUNICACION CELULAR S A COMCEL S A,27,CHOCÓ,LLORÓ,N,N,N,N,N
2018,2,COMUNICACION CELULAR S A COMCEL S A,25,CUNDINAMARCA,GACHETÁ,N,N,N,N,N
2018,4,COMUNICACION CELULAR S A COMCEL S A,86,PUTUMAYO,COLÓN,S,S,S,N,S
2018,4,COMUNICACION CELULAR S A COMCEL S A,52,NARIÑO,MALLAMA,N,N,N,N,N
2018,1,COMUNICACION CELULAR S A COMCEL S A,13,BOLÍVAR,TALAIGUA NUEVO,N,N,N,N,N
2018,2,COMUNICACION CELULAR S A COMCEL S A,23,CÓRDOBA,LORICA,N,S,S,N,N
2018,1,COMUNICACION CELULAR S A COMCEL S A,13,BOLÍVAR,MARGARITA,N,N,N,N,N
2018,4,COMUNICACION CELULAR S A COMCEL S A,44,LA GUAJIRA,MAICAO,N,S,S,N,N
2018,1,AVANTEL S.A.S,73,TOLIMA,ROVIRA,S,N,N,N,N
2018,4,COMUNICACION CELULAR S A COMCEL S A,47,MAGDALENA,ALGARROBO,N,N,N,N,N
2018,4,COMUNICACION CELULAR S A COMCEL S A,19,CAUCA,PAEZ,N,N,N,N,N
2018,1,COMUNICACION CELULAR S A COMCEL S A,27,CHOCÓ,RÍO QUITO,S,S,S,N,S
2018,1,COLOMBIA MOVIL  S.A ESP,52,NARIÑO,LA UNIÓN,S,S,S,N,N
2018,2,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,23,CÓRDOBA,SAN CARLOS,N,S,N,N,N
2018,3,COMUNICACION CELULAR S A COMCEL S A,52,NARIÑO,LEIVA,N,N,N,N,N
2018,4,COMUNICACION CELULAR S A COMCEL S A,73,TOLIMA,RONCESVALLES,S,S,S,N,S
2018,2,AVANTEL S.A.S,76,VALLE DEL CAUCA,GUADALAJARA DE BUGA,S,S,N,N,S
2018,2,COMUNICACION CELULAR S A COMCEL S A,05,ANTIOQUIA,SAN CARLOS,N,N,N,N,N
2018,3,COMUNICACION CELULAR S A COMCEL S A,70,SUCRE,CAIMITO,N,N,N,N,N
2018,2,AVANTEL S.A.S,70,SUCRE,SAN MARCOS,S,N,N,N,N
2018,1,AVANTEL S.A.S,20,CESAR,GONZÁLEZ,S,N,N,N,N
2018,3,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,05,ANTIOQUIA,SAN FRANCISCO,S,S,S,N,N
2018,3,COMUNICACION CELULAR S A COMCEL S A,17,CALDAS,ANSERMA,N,N,N,N,N
2018,4,AVANTEL S.A.S,05,ANTIOQUIA,SANTA BÁRBARA,S,N,N,N,N
2018,1,COMUNICACION CELULAR S A COMCEL S A,41,HUILA,COLOMBIA,S,S,S,N,S
2018,1,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,13,BOLÍVAR,TURBACO,S,S,S,N,S
2018,3,COMUNICACION CELULAR S A COMCEL S A,05,ANTIOQUIA,SABANETA,N,S,S,N,N
2018,3,COMUNICACION CELULAR S A COMCEL S A,17,CALDAS,MARMATO,N,N,N,N,N
2018,4,AVANTEL S.A.S,91,AMAZONAS,PUERTO ARICA,S,N,N,N,N
2018,4,COMUNICACION CELULAR S A COMCEL S A,86,PUTUMAYO,SANTIAGO,N,S,S,N,N
2018,4,COLOMBIA MOVIL  S.A ESP,81,ARAUCA,FORTUL,S,S,S,N,N
2018,2,COMUNICACION CELULAR S A COMCEL S A,52,NARIÑO,TUMACO - SAN ANDRES DE TUMACO,N,S,S,N,N
2018,4,COLOMBIA MOVIL  S.A ESP,44,LA GUAJIRA,ALBANIA,S,S,S,N,S
2018,4,COMUNICACION CELULAR S A COMCEL S A,13,BOLÍVAR,MARÍA LA BAJA,N,S,S,N,N
2018,4,AVANTEL S.A.S,73,TOLIMA,SANTA ISABEL,S,N,N,N,N
2018,1,COMUNICACION CELULAR S A COMCEL S A,15,BOYACÁ,CÓMBITA,N,N,N,N,N
2018,4,COMUNICACION CELULAR S A COMCEL S A,66,RISARALDA,SANTUARIO,N,S,S,N,N
2018,4,COMUNICACION CELULAR S A COMCEL S A,13,BOLÍVAR,SIMITÍ,N,S,N,N,N
2018,3,COMUNICACION CELULAR S A COMCEL S A,15,BOYACÁ,PAJARITO,S,S,S,N,S
2018,2,COMUNICACION CELULAR S A COMCEL S A,76,VALLE DEL CAUCA,SEVILLA,N,N,N,N,N
2018,3,COMUNICACION CELULAR S A COMCEL S A,85,CASANARE,AGUAZUL,N,N,N,N,N
2018,4,COMUNICACION CELULAR S A COMCEL S A,15,BOYACÁ,CHÍQUIZA,S,S,S,N,S
2018,1,COMUNICACION CELULAR S A COMCEL S A,50,META,SAN CARLOS DE GUAROA,S,S,S,N,S
2018,1,COMUNICACION CELULAR S A COMCEL S A,70,SUCRE,SUCRE,N,N,N,N,N
2018,2,COMUNICACION CELULAR S A COMCEL S A,76,VALLE DEL CAUCA,BUENAVENTURA,N,N,N,N,N
2018,3,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,63,QUINDÍO,CALARCA,S,S,S,N,S
2018,4,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,76,VALLE DEL CAUCA,JAMUNDÍ,N,S,S,N,S
2018,1,COLOMBIA MOVIL  S.A ESP,68,SANTANDER,CURITÍ,S,S,S,N,N
2018,1,COMUNICACION CELULAR S A COMCEL S A,73,TOLIMA,SALDAÑA,N,N,N,N,N
2018,3,COMUNICACION CELULAR S A COMCEL S A,17,CALDAS,SAMANÁ,N,N,N,N,N
2018,3,COMUNICACION CELULAR S A COMCEL S A,76,VALLE DEL CAUCA,ANSERMANUEVO,N,N,N,N,N
2018,1,COMUNICACION CELULAR S A COMCEL S A,68,SANTANDER,FLORIÁN,N,N,N,N,N
2018,3,COMUNICACION CELULAR S A COMCEL S A,70,SUCRE,EL ROBLE,N,N,N,N,N
2018,3,COMUNICACION CELULAR S A COMCEL S A,05,ANTIOQUIA,PEÑOL,S,S,S,N,N
2018,2,COMUNICACION CELULAR S A COMCEL S A,95,GUAVIARE,MIRAFLORES,N,N,N,N,N
2018,2,COLOMBIA MOVIL  S.A ESP,05,ANTIOQUIA,NECOCLÍ,S,S,S,N,N
2018,3,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,76,VALLE DEL CAUCA,DAGUA,N,S,S,N,N
2018,4,COMUNICACION CELULAR S A COMCEL S A,17,CALDAS,MARMATO,N,N,N,N,N
2018,2,COMUNICACION CELULAR S A COMCEL S A,19,CAUCA,TIMBIQUÍ,N,N,N,N,N
2018,2,COMUNICACION CELULAR S A COMCEL S A,20,CESAR,PELAYA,N,N,N,N,N
2018,1,COLOMBIA MOVIL  S.A ESP,76,VALLE DEL CAUCA,EL DOVIO,S,S,S,N,N
2018,1,COLOMBIA MOVIL  S.A ESP,23,CÓRDOBA,CERETÉ,N,S,S,N,N
2018,3,COMUNICACION CELULAR S A COMCEL S A,76,VALLE DEL CAUCA,GUADALAJARA DE BUGA,N,N,N,N,N
2018,1,COMUNICACION CELULAR S A COMCEL S A,18,CAQUETA,CARTAGENA DEL CHAIRÁ,N,N,N,N,N
2018,1,COMUNICACION CELULAR S A COMCEL S A,19,CAUCA,PAEZ,N,N,N,N,N
2018,1,COMUNICACION CELULAR S A COMCEL S A,86,PUTUMAYO,PUERTO ASÍS,N,N,N,N,N
2018,1,COMUNICACION CELULAR S A COMCEL S A,25,CUNDINAMARCA,TOCAIMA,N,N,N,N,N
2018,2,COMUNICACION CELULAR S A COMCEL S A,05,ANTIOQUIA,SAN ROQUE,N,N,N,N,N
2018,4,COLOMBIA MOVIL  S.A ESP,70,SUCRE,COVEÑAS,S,S,S,N,S
2018,2,COMUNICACION CELULAR S A COMCEL S A,05,ANTIOQUIA,ITAGUI,N,S,S,N,N
2018,2,COMUNICACION CELULAR S A COMCEL S A,18,CAQUETA,SAN VICENTE DEL CAGUÁN,N,N,N,N,N
2018,1,COMUNICACION CELULAR S A COMCEL S A,94,GUAINÍA,MORICHAL,N,N,N,N,N
2018,1,COMUNICACION CELULAR S A COMCEL S A,70,SUCRE,SAN MARCOS,N,S,S,N,N
2018,3,COMUNICACION CELULAR S A COMCEL S A,19,CAUCA,LÓPEZ,S,S,S,N,N
2018,1,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,68,SANTANDER,SUAITA,N,S,N,N,N
2018,3,COLOMBIA MOVIL  S.A ESP,13,BOLÍVAR,CÓRDOBA,S,S,S,N,N
2018,3,COMUNICACION CELULAR S A COMCEL S A,05,ANTIOQUIA,MEDELLÍN,N,S,S,N,N
2018,1,COMUNICACION CELULAR S A COMCEL S A,76,VALLE DEL CAUCA,CANDELARIA,N,S,N,N,N
2018,2,COLOMBIA MOVIL  S.A ESP,08,ATLÁNTICO,LURUACO,N,N,S,N,N
2018,3,COMUNICACION CELULAR S A COMCEL S A,66,RISARALDA,SANTA ROSA DE CABAL,N,S,N,N,N
2018,4,AVANTEL S.A.S,15,BOYACÁ,VILLA DE LEYVA,S,N,N,N,N
2018,4,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,25,CUNDINAMARCA,TAUSA,S,S,S,N,N
2018,4,COMUNICACION CELULAR S A COMCEL S A,47,MAGDALENA,EL PIÑON,N,S,S,N,N
2018,1,COMUNICACION CELULAR S A COMCEL S A,19,CAUCA,PAEZ,N,N,N,N,N
2018,1,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,68,SANTANDER,TONA,S,S,S,N,N
2018,3,COMUNICACION CELULAR S A COMCEL S A,19,CAUCA,LÓPEZ,N,N,N,N,N
2018,1,COLOMBIA MOVIL  S.A ESP,47,MAGDALENA,SALAMINA,N,N,S,N,N
2018,2,COMUNICACION CELULAR S A COMCEL S A,73,TOLIMA,IBAGUÉ,N,N,N,N,N
2018,4,EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP,70,SUCRE,SAN ONOFRE,N,N,N,N,N
2018,2,COMUNICACION CELULAR S A COMCEL S A,66,RISARALDA,QUINCHÍA,N,N,N,N,N
2018,4,COMUNICACION CELULAR S A COMCEL S A,05,ANTIOQUIA,MEDELLÍN,N,N,N,N,N
2018,1,COMUNICACION CELULAR S A COMCEL S A,15,BOYACÁ,JERICÓ,S,S,S,N,S
2018,2,COMUNICACION CELULAR S A COMCEL S A,13,BOLÍVAR,SANTA CRUZ DE MOMPOX,N,S,S,N,N
2018,3,COMUNICACION CELULAR S A COMCEL S A,41,HUILA,NEIVA,N,S,S,N,N
2018,3,COMUNICACION CELULAR S A COMCEL S A,68,SANTANDER,CHARTA,N,N,N,N,N
2018,2,COMUNICACION CELULAR S A COMCEL S A,41,HUILA,OPORAPA,S,S,S,N,S
2018,3,COMUNICACION CELULAR S A COMCEL S A,52,NARIÑO,TUMACO - SAN ANDRES DE TUMACO,N,N,N,N,N
2018,4,COMUNICACION CELULAR S A COMCEL S A,15,BOYACÁ,MARIPÍ,N,N,N,N,N
2018,3,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,54,NORTE DE SANTANDER,LOS PATIOS,N,S,N,N,N
2018,3,COMUNICACION CELULAR S A COMCEL S A,25,CUNDINAMARCA,MEDINA,N,S,N,N,N
2018,4,AVANTEL S.A.S,05,ANTIOQUIA,CÁCERES,S,N,N,N,N
2018,4,COMUNICACION CELULAR S A COMCEL S A,47,MAGDALENA,CIÉNAGA,N,S,S,N,N
2018,4,COMUNICACION CELULAR S A COMCEL S A,54,NORTE DE SANTANDER,SAN JOSÉ DE CÚCUTA,N,N,N,N,N
2018,1,COMUNICACION CELULAR S A COMCEL S A,25,CUNDINAMARCA,SOPÓ,N,N,N,N,N
2018,3,COMUNICACION CELULAR S A COMCEL S A,73,TOLIMA,DOLORES,N,N,N,N,N
2018,2,AVANTEL S.A.S,73,TOLIMA,PLANADAS,S,N,N,N,N
2018,3,COMUNICACION CELULAR S A COMCEL S A,23,CÓRDOBA,CIÉNAGA DE ORO,N,N,N,N,N
2018,2,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,15,BOYACÁ,QUÍPAMA,S,S,S,N,N
2018,4,COMUNICACION CELULAR S A COMCEL S A,05,ANTIOQUIA,SAN CARLOS,N,S,S,N,N
2018,4,COMUNICACION CELULAR S A COMCEL S A,70,SUCRE,SAMPUÉS,N,N,N,N,N
2018,3,COMUNICACION CELULAR S A COMCEL S A,52,NARIÑO,ARBOLEDA,N,N,N,N,N
2018,3,AVANTEL S.A.S,27,CHOCÓ,ALTO BAUDÓ,S,N,N,N,N
2018,4,COMUNICACION CELULAR S A COMCEL S A,27,CHOCÓ,ATRATO,N,N,N,N,N
2018,4,COMUNICACION CELULAR S A COMCEL S A,76,VALLE DEL CAUCA,DAGUA,N,N,N,N,N
2018,2,COMUNICACION CELULAR S A COMCEL S A,52,NARIÑO,ARBOLEDA,S,S,S,N,S
2018,4,AVANTEL S.A.S,23,CÓRDOBA,LA APARTADA,S,N,N,N,N
2018,2,COLOMBIA MOVIL  S.A ESP,68,SANTANDER,EL PLAYÓN,S,S,S,N,N
2018,1,COMUNICACION CELULAR S A COMCEL S A,20,CESAR,TAMALAMEQUE,N,S,N,N,N
2018,2,COMUNICACION CELULAR S A COMCEL S A,23,CÓRDOBA,TUCHÍN,N,N,N,N,N
2018,1,AVANTEL S.A.S,25,CUNDINAMARCA,CABRERA,S,N,N,N,N
2018,1,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,76,VALLE DEL CAUCA,SAN PEDRO,N,S,S,N,N
2018,1,COLOMBIA MOVIL  S.A ESP,05,ANTIOQUIA,SANTA BÁRBARA,S,S,S,N,N
2018,2,COMUNICACION CELULAR S A COMCEL S A,68,SANTANDER,SIMACOTA,N,N,N,N,N
2018,2,COMUNICACION CELULAR S A COMCEL S A,41,HUILA,PITALITO,N,S,S,N,S
2018,2,COMUNICACION CELULAR S A COMCEL S A,70,SUCRE,SAN ONOFRE,N,N,N,N,N
2018,2,COMUNICACION CELULAR S A COMCEL S A,52,NARIÑO,SANTACRUZ,N,N,N,N,N
2018,2,COMUNICACION CELULAR S A COMCEL S A,52,NARIÑO,EL CHARCO,N,N,N,N,N
2018,4,COMUNICACION CELULAR S A COMCEL S A,52,NARIÑO,SAN LORENZO,N,S,N,N,N
2018,4,COMUNICACION CELULAR S A COMCEL S A,52,NARIÑO,MOSQUERA,N,N,N,N,N
2018,2,COMUNICACION CELULAR S A COMCEL S A,08,ATLÁNTICO,TUBARÁ,S,S,S,N,N
2018,1,COLOMBIA MOVIL  S.A ESP,88,"ARCHIPIÉLAGO DE SAN ANDRÉS, PROVIDENCIA Y SANTA CATALINA",SAN ANDRÉS,S,S,S,N,S
2018,1,COMUNICACION CELULAR S A COMCEL S A,68,SANTANDER,EL PLAYÓN,N,N,N,N,N
2018,4,EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP,19,CAUCA,MIRANDA,S,N,N,N,S
2018,1,COMUNICACION CELULAR S A COMCEL S A,05,ANTIOQUIA,VALDIVIA,N,N,N,N,N
2018,2,COMUNICACION CELULAR S A COMCEL S A,05,ANTIOQUIA,VALPARAÍSO,N,N,N,N,N
2018,4,COMUNICACION CELULAR S A COMCEL S A,19,CAUCA,SUCRE,N,N,N,N,N
2018,1,COMUNICACION CELULAR S A COMCEL S A,20,CESAR,AGUSTÍN CODAZZI,N,N,N,N,N
2018,1,COMUNICACION CELULAR S A COMCEL S A,47,MAGDALENA,SANTA MARTA,N,S,S,N,N
2018,2,COMUNICACION CELULAR S A COMCEL S A,27,CHOCÓ,BAJO BAUDÓ,N,N,N,N,N
2018,1,COMUNICACION CELULAR S A COMCEL S A,27,CHOCÓ,RIOSUCIO,N,N,N,N,N
2018,4,COMUNICACION CELULAR S A COMCEL S A,05,ANTIOQUIA,MONTEBELLO,N,N,N,N,N
2018,1,COMUNICACION CELULAR S A COMCEL S A,19,CAUCA,SAN SEBASTIÁN,N,N,N,N,N
2018,2,COMUNICACION CELULAR S A COMCEL S A,52,NARIÑO,OLAYA HERRERA,N,N,N,N,N
2018,3,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,54,NORTE DE SANTANDER,BOCHALEMA,N,S,N,N,N
2018,2,COMUNICACION CELULAR S A COMCEL S A,50,META,URIBE,N,N,N,N,N
2018,4,COMUNICACION CELULAR S A COMCEL S A,70,SUCRE,SUCRE,N,N,N,N,N
2018,1,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,25,CUNDINAMARCA,EL COLEGIO,S,S,S,N,S
2018,1,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,88,"ARCHIPIÉLAGO DE SAN ANDRÉS, PROVIDENCIA Y SANTA CATALINA",SAN ANDRÉS,N,S,S,N,N
2018,3,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,19,CAUCA,ROSAS,S,S,S,N,N
2018,2,COMUNICACION CELULAR S A COMCEL S A,66,RISARALDA,GUÁTICA,N,N,N,N,N
2018,3,COMUNICACION CELULAR S A COMCEL S A,23,CÓRDOBA,TIERRALTA,N,N,N,N,N
2018,3,COMUNICACION CELULAR S A COMCEL S A,66,RISARALDA,MISTRATÓ,N,N,N,N,N
2018,4,COLOMBIA MOVIL  S.A ESP,08,ATLÁNTICO,PONEDERA,N,S,S,N,N
2018,4,COMUNICACION CELULAR S A COMCEL S A,23,CÓRDOBA,AYAPEL,N,S,S,N,N
2018,4,EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP,25,CUNDINAMARCA,PUERTO SALGAR,S,N,N,N,S
2018,4,AVANTEL S.A.S,41,HUILA,GARZÓN,S,N,N,N,N
2018,1,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,15,BOYACÁ,CHIVOR,S,S,S,N,N
2018,3,COMUNICACION CELULAR S A COMCEL S A,23,CÓRDOBA,TUCHÍN,N,N,N,N,N
2018,2,COMUNICACION CELULAR S A COMCEL S A,27,CHOCÓ,ALTO BAUDÓ,N,N,N,N,N
2018,2,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,13,BOLÍVAR,MAHATES,N,S,S,N,N
2018,3,COMUNICACION CELULAR S A COMCEL S A,27,CHOCÓ,CONDOTO,N,N,N,N,N
2018,2,COMUNICACION CELULAR S A COMCEL S A,52,NARIÑO,MAGÜI,S,S,S,N,N
2018,4,COMUNICACION CELULAR S A COMCEL S A,15,BOYACÁ,DUITAMA,N,S,S,N,N
2018,1,COMUNICACION CELULAR S A COMCEL S A,68,SANTANDER,GIRÓN,N,S,N,N,N
2018,1,COMUNICACION CELULAR S A COMCEL S A,20,CESAR,VALLEDUPAR,N,N,N,N,N
2018,4,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,17,CALDAS,MANIZALES,N,S,S,N,N
2018,4,COMUNICACION CELULAR S A COMCEL S A,52,NARIÑO,CONSACÁ,N,N,N,N,N
2018,1,COMUNICACION CELULAR S A COMCEL S A,41,HUILA,CAMPOALEGRE,N,N,N,N,N
2018,2,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,05,ANTIOQUIA,SAN LUIS,N,S,S,N,N
2018,3,COMUNICACION CELULAR S A COMCEL S A,47,MAGDALENA,PLATO,N,N,N,N,N
2018,2,COMUNICACION CELULAR S A COMCEL S A,20,CESAR,GONZÁLEZ,N,N,N,N,N
2018,1,COMUNICACION CELULAR S A COMCEL S A,13,BOLÍVAR,CARTAGENA,N,S,S,N,S
2018,4,COMUNICACION CELULAR S A COMCEL S A,19,CAUCA,PUERTO TEJADA,N,N,N,N,N
2018,1,UNE EPM TELECOMUNICACIONES S.A.,05,ANTIOQUIA,APARTADÓ,S,N,N,N,N
2018,3,COMUNICACION CELULAR S A COMCEL S A,76,VALLE DEL CAUCA,EL ÁGUILA,N,N,N,N,N
2018,3,COMUNICACION CELULAR S A COMCEL S A,54,NORTE DE SANTANDER,CONVENCIÓN,N,S,N,N,N
2018,1,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,54,NORTE DE SANTANDER,OCAÑA,S,S,S,N,S
2018,1,AVANTEL S.A.S,27,CHOCÓ,CÉRTEGUI,S,N,N,N,N
2018,3,COMUNICACION CELULAR S A COMCEL S A,05,ANTIOQUIA,SANTA BÁRBARA,N,N,N,N,N
2018,4,COMUNICACION CELULAR S A COMCEL S A,18,CAQUETA,SAN JOSÉ DEL FRAGUA,N,N,N,N,N
2018,3,COMUNICACION CELULAR S A COMCEL S A,70,SUCRE,LA UNIÓN,N,N,N,N,N
2018,3,AVANTEL S.A.S,47,MAGDALENA,SALAMINA,S,N,N,N,N
2018,1,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,76,VALLE DEL CAUCA,PALMIRA,N,S,S,N,N
2018,3,COMUNICACION CELULAR S A COMCEL S A,25,CUNDINAMARCA,COGUA,N,N,N,N,N
2018,3,COMUNICACION CELULAR S A COMCEL S A,05,ANTIOQUIA,AMALFI,S,S,S,N,N
2018,1,COMUNICACION CELULAR S A COMCEL S A,76,VALLE DEL CAUCA,GINEBRA,N,S,N,N,N
2018,2,EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP,47,MAGDALENA,SANTA MARTA,N,N,N,N,S
2018,1,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,76,VALLE DEL CAUCA,TULUÁ,N,S,N,N,N
2018,4,COMUNICACION CELULAR S A COMCEL S A,76,VALLE DEL CAUCA,PALMIRA,N,S,S,N,S
2018,1,COMUNICACION CELULAR S A COMCEL S A,73,TOLIMA,CAJAMARCA,N,S,N,N,N
2018,4,COMUNICACION CELULAR S A COMCEL S A,19,CAUCA,PIAMONTE,N,N,S,N,N
2018,1,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,19,CAUCA,BUENOS AIRES,S,S,S,N,N
2018,4,COMUNICACION CELULAR S A COMCEL S A,05,ANTIOQUIA,TURBO,N,S,N,N,N
2018,4,COMUNICACION CELULAR S A COMCEL S A,81,ARAUCA,PUERTO RONDÓN,N,N,N,N,N
2018,3,COMUNICACION CELULAR S A COMCEL S A,05,ANTIOQUIA,PUERTO BERRÍO,N,N,N,N,N
2018,3,COMUNICACION CELULAR S A COMCEL S A,25,CUNDINAMARCA,PUERTO SALGAR,N,N,N,N,N
2018,4,COMUNICACION CELULAR S A COMCEL S A,66,RISARALDA,QUINCHÍA,N,N,N,N,N
2018,3,COMUNICACION CELULAR S A COMCEL S A,15,BOYACÁ,CHITA,N,N,N,N,N
2018,3,COLOMBIA MOVIL  S.A ESP,20,CESAR,VALLEDUPAR,N,S,S,N,N
